src_port,dst_port,protocol,app_service,flow_duration,src_bytes,dst_bytes,connection_state,missed_data,tcp_flags,src_packets,src_ip_bytes,dst_packets,dst_ip_bytes,label
6458,80,1,3,0.09902548252967547,163,515,0,326,2,48,164,1,251,0
9228,25,0,6,0.13556227184019565,63,6686,2,193,2,16,1005,32,1196,0
10893,25,0,0,0.8849084600942994,1036,6,3,246,2,,131,30,727,0
18282,25,0,5,0.908029959592015,,9790,3,175,4,17,97,40,774,0
26558,443,2,4,0.1388283423976775,1359,745,4,291,5,35,426,23,1226,0
34223,21,1,1,0.050356431123818934,,6523,5,104,0,25,936,,619,0
49543,110,1,1,4.043947705360409,4823,4927,1,263,5,45,850,30,314,1
38599,21,0,4,3.886658307410595,7494,702,4,368,1,7,642,,706,0
1916,110,2,1,0.6059134329169221,3713,7893,2,167,2,,755,,184,0
8220,443,1,1,0.46782044967054315,2682,3574,0,299,0,47,1223,,441,0
36561,53,2,0,1.4563538051260043,4993,285,5,450,3,29,274,38,623,0
5003,22,1,4,1.9325970934913659,,1967,2,468,5,48,1424,33,825,0
61368,25,2,1,4.664558112513374,4677,2345,3,179,2,27,1406,13,731,0
45200,21,1,3,5.461775334933634,5786,2456,1,379,2,33,1351,42,1248,0
57034,21,1,6,2.883243630471396,84,2690,3,468,3,38,1305,2,802,0
52286,80,2,6,0.3333335443268828,7481,8392,5,193,3,40,112,3,548,0
11580,22,2,0,1.1519402288273548,,8386,2,80,3,4,466,2,685,1
37982,443,0,2,,6855,7874,5,405,0,9,1164,31,1048,0
15691,110,0,3,0.8849554611096704,5468,,3,488,1,14,107,43,433,0
22498,443,1,6,2.2046259701778004,9705,1829,3,273,4,8,405,38,923,0
28053,22,0,6,0.21875406904684547,7905,,5,450,5,32,553,,1126,0
15907,53,0,4,4.964189585503428,8845,8925,2,378,3,42,1170,32,411,0
12564,25,2,6,2.3324987326349986,,9725,0,200,5,11,1344,42,60,0
51091,25,2,1,0.2117219171300624,,6085,0,20,5,39,1374,36,1218,0
30249,53,2,2,0.5544753216905914,8286,2636,0,2,4,17,489,4,773,0
44231,22,0,2,1.3888533469020392,8131,6385,0,252,4,15,623,8,1168,0
32720,25,0,2,1.0581562027949707,4619,9636,5,313,4,36,198,26,385,0
61541,21,1,4,0.6955513693806227,4437,8179,0,380,0,40,1103,12,1060,0
59302,25,2,3,4.25600528647667,4032,5756,5,491,0,7,486,8,1411,1
54922,21,1,4,3.2196678983024993,6315,9545,4,434,5,34,961,25,277,0
30802,21,0,0,0.3169921913018334,3397,8608,1,53,0,39,652,32,1207,0
15454,443,1,1,0.4154253177695306,7839,5288,2,355,3,36,260,,1318,0
2502,110,1,6,0.5356419148292759,9465,2197,5,344,3,7,1385,30,1481,0
6532,443,0,1,1.9458573799556067,1407,1757,2,311,0,38,671,44,599,0
14190,25,1,6,3.522670444118415,9103,2532,4,9,5,28,943,,1004,0
7797,110,2,6,0.15845076630426336,5139,5134,3,364,2,24,705,12,1036,0
59331,80,2,6,0.9659002097729454,9518,4892,3,273,2,36,65,9,1095,0
57779,25,0,1,1.1202085433223157,2429,2724,5,44,4,27,1490,,266,0
42719,53,2,1,0.35155493796677195,,,4,480,5,12,1352,20,121,0
9065,443,0,0,5.991541779568911,7637,5241,0,171,2,12,1009,,403,0
33817,443,0,3,,8321,5985,4,289,2,14,1050,2,1369,0
65457,21,0,6,0.6754909360116435,6934,4880,1,379,3,38,448,13,1024,0
47202,80,0,0,0.26586808685904506,1542,520,5,345,1,19,928,47,1488,0
36960,110,0,1,0.09661643048651158,6429,4501,5,299,1,3,852,40,766,0
16076,21,1,4,1.4719201414082341,676,,3,22,5,37,116,,1234,0
34039,25,0,2,0.6618976423533912,7481,9379,4,65,5,15,1050,44,865,0
31629,53,0,5,1.9333231091756071,1687,2627,3,414,1,,970,,1234,1
4138,443,2,6,2.0450875236414032,5485,9982,5,15,2,47,624,41,282,0
13497,21,2,6,4.438810235643311,1147,6279,0,299,1,43,898,37,786,1
32469,110,1,4,0.26701211157360705,9168,992,1,153,1,11,1032,49,83,0
51374,443,1,2,1.4609419042434957,4743,6257,0,165,0,10,219,,1139,0
48207,25,2,2,1.7785737660990326,1532,5429,0,12,2,36,524,41,830,0
41568,110,2,2,0.8081308014533841,867,,3,286,3,33,727,27,321,0
18507,21,2,5,2.89337684938106,1387,3574,3,69,0,15,379,33,358,0
50400,21,2,3,,453,1771,5,353,5,7,817,,788,0
51760,443,0,5,0.2780313496240949,756,9196,1,470,4,9,636,27,1352,0
55040,53,2,0,0.19322551754917328,7905,2821,3,237,5,41,1352,31,104,0
37165,21,1,2,2.7254332212660852,4883,7202,1,462,1,24,837,11,1319,0
3244,53,2,5,0.7579067164538701,5976,2735,3,106,1,25,1107,23,363,0
17756,110,2,1,1.1989082434854232,2863,6600,0,255,1,44,1395,24,1353,0
20912,21,1,1,0.7065846077335615,4895,5814,0,491,5,14,243,20,1117,0
49399,21,1,2,2.1199441407817297,,6140,4,324,3,18,599,47,1319,0
50954,110,1,3,2.5741519531109276,5651,7369,4,299,1,46,1419,30,612,0
55103,110,1,1,0.4564772046204766,6086,3708,0,54,2,19,1170,5,480,0
19253,80,2,1,0.09384037051481231,693,5464,2,302,3,3,1264,18,158,0
6019,22,0,2,1.5998909059825885,6758,9761,3,227,4,23,507,27,872,0
49915,22,2,6,0.0993694899613271,9466,5876,3,66,0,25,156,,1210,0
37185,22,1,4,1.1865299760755914,,8391,4,38,1,9,591,35,1081,0
25822,21,1,0,6.10606125355273,833,6197,2,451,2,48,1411,37,118,0
37972,80,0,4,,5354,9330,0,37,0,33,1166,41,1466,0
40107,22,2,3,2.5457823402373196,9154,6116,5,139,0,32,509,20,179,0
5507,443,0,5,,7995,508,2,491,0,27,690,34,200,1
34279,53,1,3,2.1317683962231464,,8161,0,175,5,,491,42,89,0
58465,25,2,6,,8891,4090,2,47,4,11,766,,1463,0
38407,443,2,5,1.372068984306578,8612,2913,2,217,3,43,225,34,1246,0
45427,22,0,3,2.9252525379970233,4957,8937,2,422,4,,951,44,536,0
7061,25,1,5,3.561837290246504,1834,,3,423,1,48,915,12,1050,0
23628,443,2,6,1.7898060087510954,577,,2,225,5,36,902,10,727,0
17655,21,0,4,0.2982897872705945,6906,7157,5,344,5,20,701,,1054,0
18172,22,1,3,0.028307954806807034,1546,4306,0,95,1,30,876,25,1009,0
44722,21,1,0,0.19833762798697085,3641,2190,1,231,2,16,788,3,394,0
62779,21,1,0,1.847112246747574,5752,,0,98,0,37,1482,41,337,0
16375,443,2,3,0.5889120656334715,5765,3015,5,428,4,44,106,18,793,1
36517,110,1,0,3.035814926495247,7317,1786,0,327,3,4,1139,,1161,0
58735,21,1,3,2.034460294059542,2129,7936,4,104,5,49,552,,965,0
5216,22,1,1,1.7074712300587633,,3064,5,328,0,3,849,27,1422,0
19754,80,1,5,0.9394836390912426,4743,9111,5,99,3,40,1027,32,357,0
6971,21,2,3,0.6142376127456052,4603,6170,1,279,2,27,437,40,1266,0
8819,443,2,4,,1652,9546,1,299,4,5,337,4,839,0
29234,110,0,5,0.3905627806598815,6349,8394,0,443,1,15,641,9,1303,1
57648,80,0,3,4.796436961514749,8637,8398,0,10,5,6,637,,590,0
2677,22,1,3,3.2624458224413244,1995,,3,154,3,13,1351,34,76,1
15558,22,2,4,1.6531740570676314,7626,1379,4,151,2,30,1352,25,1013,0
12936,25,0,2,0.3292654564432833,958,,5,144,5,20,534,26,414,0
42599,110,2,4,0.20943486772254216,6609,4744,2,138,2,17,1470,20,85,0
52627,25,0,2,0.18211627755435789,8785,3397,4,233,5,37,553,35,698,0
59593,80,1,2,4.474656010025717,4346,1185,0,55,1,28,1300,30,1097,0
36295,110,0,5,0.13899334596227741,,5688,2,180,4,31,826,14,185,0
57724,22,2,5,1.3799581547376787,8667,5899,0,384,2,1,165,,314,1
62333,80,0,6,,7482,8669,4,405,2,42,1288,21,1095,0
9665,25,2,4,0.8418585300792848,1676,1620,5,423,5,30,396,24,1063,0
49806,443,2,4,0.5768388048127492,557,1259,2,68,0,20,1250,32,605,0
52038,53,2,1,,8278,4492,5,288,5,44,286,24,771,0
58275,21,1,1,2.2387927082876984,7390,1454,2,275,4,9,371,,140,0
44180,80,0,5,2.3413459237623844,8878,109,1,94,3,43,597,49,704,0
60761,21,2,0,4.574937176416937,6990,41,0,285,3,13,370,6,306,1
45313,80,1,1,0.6302199580149487,6391,5582,4,111,4,40,154,,1359,0
8917,22,0,2,0.810932861986778,,2733,1,195,5,19,378,16,286,0
28664,53,1,2,0.2961967420541798,13,,0,437,2,42,603,4,1243,0
23730,80,1,4,2.5207607996926917,6297,2692,5,450,5,9,1382,17,1087,0
45784,22,0,3,1.5781144355417664,,6190,1,280,1,30,1042,47,928,0
52291,21,2,1,0.004945450102614712,8964,4188,0,245,1,14,552,28,272,1
12016,25,1,5,1.5712942882049548,7246,8656,0,4,3,44,1125,34,867,1
42086,21,1,5,0.15857676902632178,8820,,2,352,4,10,1344,33,159,1
10494,21,2,6,2.071124086113724,,7926,4,140,5,17,951,1,792,0
51648,53,2,0,0.7913054379721739,1447,1809,4,373,1,40,656,22,1302,0
34346,22,1,3,2.0182199432164603,2014,7944,4,478,3,3,203,1,909,0
14605,53,0,5,1.4001615911959782,6969,2329,2,432,2,15,493,12,1207,0
12624,110,1,5,0.3767904831345783,1847,9093,5,125,3,47,363,39,747,0
54330,53,1,1,2.453485346329545,6032,3724,4,257,5,41,1171,46,736,0
28932,22,0,5,1.1729006816396084,5815,9122,0,281,5,5,1058,44,943,0
63220,110,0,4,0.7300341143172703,,8559,3,451,5,29,691,16,731,0
54229,22,1,5,2.6054336288943296,8904,6758,0,473,1,48,1169,22,135,0
40516,443,1,4,0.0901232902140896,5774,3827,4,113,3,42,473,,788,0
47387,22,2,3,2.659348793632871,,1761,4,492,4,25,1077,49,674,0
63938,110,0,5,0.42836159723419276,5232,1318,0,246,3,7,939,44,217,0
40199,21,0,0,0.4769156461556312,3970,9882,0,150,5,,684,10,793,0
38397,80,2,6,0.23183135155762025,4176,7395,4,271,4,2,936,30,925,0
42873,22,2,2,6.7308407507712635,9240,1325,2,271,1,44,414,17,935,0
28822,110,1,4,2.5124106193023144,,8654,3,196,0,32,239,17,1370,0
56066,110,1,1,0.6197277313495781,2207,8714,4,334,3,18,1104,13,262,0
36414,25,2,3,3.3877445292907575,1232,1726,1,142,3,,1403,28,1255,0
6524,21,0,3,5.989736740574345,6581,8397,2,245,4,25,1195,30,446,0
28956,22,0,0,0.006574485294941201,6956,5635,5,374,3,41,967,31,999,0
20967,21,2,6,1.397899542328549,3911,7434,3,218,3,15,1069,11,209,0
60865,21,2,3,0.2853675081083833,4111,5675,4,428,2,2,1245,15,927,0
10679,25,1,5,1.3865752976889518,2923,6358,4,200,1,39,446,14,1411,0
8438,80,1,0,1.3148207475631102,5526,2741,5,124,1,9,407,49,1448,0
24442,25,0,3,0.692268298455879,3985,60,0,86,0,29,1445,48,457,0
2340,22,1,0,3.071896705976111,,5416,2,384,4,9,180,,922,0
9507,80,1,3,2.3274226229749324,297,5109,0,418,0,2,1243,37,734,0
40408,25,2,6,1.5620230879176265,94,5815,5,442,5,4,140,3,1233,0
64570,110,0,1,0.03208003629572942,7844,2102,5,402,4,47,224,46,1002,0
11210,80,0,3,2.4604694972093535,8236,997,2,204,3,11,866,18,134,0
56128,25,2,5,4.374600848516918,,3163,0,9,4,36,1266,,1483,0
52633,53,2,2,1.4754262171505892,502,5877,3,260,5,43,854,7,928,0
14106,22,2,2,3.212540744333371,3950,6235,1,169,5,11,946,38,1144,0
47495,110,0,2,0.7224869512746137,5314,2374,1,488,4,20,837,28,493,0
6103,110,0,1,0.40374806550384923,1880,538,4,467,3,12,195,2,500,0
51922,53,2,6,0.12112195988366214,560,6493,3,419,5,49,871,10,529,0
52416,80,0,5,1.3368402232536165,,5375,5,494,3,46,794,27,1147,0
51593,25,2,2,2.3732536130696644,5801,2024,3,119,5,29,447,33,595,0
59190,21,0,5,3.953762757079519,5867,2425,4,11,0,45,699,29,636,0
27513,25,0,3,0.5544913220362496,738,4054,4,184,5,11,264,32,385,0
41665,110,1,2,1.8685227092814647,2889,,0,442,3,5,655,32,443,0
9856,22,0,3,0.01881474972347097,2407,3936,3,65,1,2,449,41,752,0
47037,110,1,1,0.26096798100121843,1955,9250,0,308,2,33,536,37,328,1
15484,53,0,5,0.21602401006891347,7185,4407,2,224,3,36,1379,17,979,0
42556,443,2,6,1.3282040366845984,8301,8913,1,127,5,19,361,19,841,0
64067,80,2,3,0.5679836135125342,4324,2124,1,211,3,16,812,13,64,0
43908,25,0,4,0.25947794881179775,,9847,2,295,1,3,163,,441,1
40463,53,0,5,0.005067452738258593,2861,3651,3,344,4,16,475,43,1150,0
17184,110,2,5,5.326824419565885,1545,1106,3,337,3,30,902,24,541,0
9167,25,1,1,0.34734284697224815,9397,1558,1,53,0,3,941,,346,0
39725,22,0,6,0.5752927714135248,,3265,5,488,3,16,1398,1,1191,0
55198,25,1,1,,4265,5006,3,485,1,32,677,45,765,0
38761,25,1,4,1.77265763829191,1921,9400,0,161,3,1,612,49,513,0
6372,110,0,1,0.24320059716938136,222,6000,2,359,1,46,963,44,419,0
5321,53,0,3,0.05606855452379933,3169,4025,3,390,2,38,1127,46,286,1
49254,21,2,3,0.6761919511557937,,37,1,177,4,19,880,43,259,0
21045,443,0,1,0.2661550930592891,3490,5857,1,236,1,42,161,39,252,0
14674,80,0,3,0.07640599387698632,,6598,2,413,4,44,152,,1311,0
4710,21,1,0,3.8770781004477417,3960,2110,2,175,3,22,738,45,1430,0
52949,443,2,1,0.047825376445010725,8304,5743,0,222,3,41,866,,277,0
33332,80,2,1,1.027733545569094,3161,391,3,31,0,47,1428,,517,0
14016,22,2,3,,5118,5384,2,327,0,46,932,1,89,0
22609,110,2,2,1.7684765479670992,3206,3983,5,52,2,31,616,38,435,1
54245,22,0,0,,7291,8794,4,326,0,,1428,,853,1
3717,53,1,5,0.8095148313528192,5360,8555,5,154,3,30,457,5,597,0
58252,110,2,6,1.9493284549418344,,9289,5,327,0,23,1077,,179,0
49313,80,1,4,2.4792019018887017,8575,7490,2,103,0,12,1356,,355,0
57928,25,1,6,1.0457929357091933,8618,4173,3,161,1,25,107,,1337,0
56622,25,1,6,4.67803640368721,6161,3290,3,382,5,20,693,34,190,0
10196,53,0,1,3.7397501337281462,,7106,2,96,3,22,290,16,1136,0
28189,21,0,1,1.700598081576959,1927,2480,2,363,5,42,93,4,1435,0
18478,443,0,4,3.63979997448773,4090,,5,280,2,19,1125,28,973,0
46718,443,0,4,2.4353839552820924,4216,4924,4,272,1,10,739,,166,0
61163,443,0,6,,9933,335,5,470,4,20,1121,44,555,0
64012,53,0,2,0.2707601925440424,7819,6238,0,344,1,34,391,,854,0
38662,443,1,4,2.0645939450419677,498,3037,3,290,2,42,796,25,186,0
31521,25,1,2,4.077382427656445,8732,3936,5,292,4,15,673,,1268,0
29863,110,0,5,5.5042602527425935,9089,490,4,116,2,20,767,17,1476,1
26104,21,1,4,2.1620800510510194,6152,8618,2,420,1,43,630,38,1359,0
57509,22,2,0,1.965737809435931,,2143,4,496,4,37,1007,18,149,0
30587,25,1,5,1.4493406536196904,2176,8172,2,248,2,46,1005,46,940,0
8051,80,2,4,0.2737192564692075,,319,2,156,4,42,1217,,437,0
33284,53,1,2,3.9538897598231815,8588,6791,4,447,1,12,753,40,727,0
61946,443,1,3,,1253,,0,364,2,20,546,32,1498,0
58167,110,2,3,0.8065687677085015,5455,1942,4,328,3,48,341,16,602,0
55956,21,1,6,0.10009450562396482,11,5021,5,236,2,40,1129,5,551,1
18539,25,1,3,1.063327314507383,5902,3688,0,69,0,36,1498,3,898,0
48849,443,2,5,0.3847646554019881,9873,2590,2,98,3,35,624,,560,0
21694,53,2,4,0.4255095356206169,6832,3160,4,320,1,11,689,39,767,0
24350,110,1,2,1.6629082673574445,7111,2468,5,195,3,30,1332,,1231,0
47036,22,0,6,1.181577869094376,1671,7435,5,22,1,28,331,2,550,0
3573,21,0,3,3.2556626759038476,7637,666,0,20,1,35,62,34,1015,1
6641,80,0,6,0.3289304492060645,1898,3514,0,248,1,,235,36,1487,0
23234,22,1,3,0.5422770581694144,,2555,0,150,1,36,958,26,455,0
18754,443,2,0,3.212032733358723,3468,4692,0,72,0,9,227,21,478,0
23443,21,2,6,2.0371913530590775,4138,8468,0,136,2,17,610,36,1387,0
34599,110,1,0,0.5684566237310551,4002,2622,4,72,4,10,586,18,673,1
54777,53,1,1,0.8412345165986147,6941,2457,3,312,1,14,1207,,1413,0
59510,443,0,0,3.3774123060819696,,6228,5,250,3,34,1231,25,471,0
48099,22,0,0,0.21345795463397832,2271,7013,1,316,0,42,314,18,511,1
44253,21,1,1,1.6422608213071295,767,650,3,342,5,25,518,,936,0
25906,443,1,5,1.5908247101240063,1230,3080,4,117,4,23,934,19,208,0
58185,443,2,5,0.06175067727567085,950,6249,1,482,3,48,67,17,626,0
25900,25,1,5,2.4792839036601997,166,6561,3,104,0,33,94,,1342,0
20179,110,1,5,4.335784009950103,6089,5056,3,490,1,4,1094,,999,0
30269,443,2,2,0.6362400880688497,,9276,3,85,1,27,1244,,78,0
44095,22,2,1,1.0327076530255894,2130,319,2,74,1,48,247,22,895,0
12165,53,1,3,,1044,9941,1,399,3,34,1228,4,327,0
8322,443,2,2,2.448639241638315,5736,5382,0,395,3,27,454,3,536,0
64661,25,1,3,0.6374241136475572,3224,1648,2,154,4,29,1432,,341,0
57419,110,1,3,0.6389471465498979,1825,4364,0,376,3,24,201,43,383,0
38319,22,1,4,0.9421046957143779,6329,750,5,414,3,14,989,15,842,0
45118,443,0,1,2.150695805115204,3996,6823,4,344,3,3,939,28,1268,0
50945,80,0,3,0.41255325572388224,6397,6170,2,96,0,26,1298,47,1305,0
32735,443,0,6,0.3810955761382402,3995,9097,4,471,3,4,1024,,429,0
5910,80,2,4,0.6089564986567927,9347,5075,0,246,5,19,772,,135,0
61915,22,1,3,0.38485065725990086,4840,5566,4,19,0,18,311,42,475,0
33362,80,2,2,2.8768654926833923,9873,4866,0,68,3,7,1215,32,219,0
46671,25,0,2,0.043289278450908686,7133,266,5,234,1,8,582,20,642,1
10094,53,1,4,0.47149952915032745,4208,7108,1,220,4,32,1398,27,610,0
16329,25,2,3,2.603260581949624,5335,802,5,190,3,14,303,2,678,0
30639,25,1,5,2.9383708213935473,1754,8942,4,95,0,13,1162,,1101,0
52022,22,1,3,0.47357557399948,3761,9822,3,121,3,31,228,24,1042,0
50280,110,0,6,0.22583722206541368,6090,5192,1,80,3,36,1060,21,686,0
8535,110,0,5,1.7755547008776495,2773,7760,3,2,0,29,106,35,531,0
36096,80,1,1,0.7223709487685918,,7748,2,227,3,15,1247,33,544,0
10098,80,1,4,2.922197471997909,9273,,3,344,5,32,902,5,1204,1
25585,21,0,2,0.4910289510477752,8662,2039,2,53,4,16,719,,405,0
51076,22,2,2,1.4617209210727296,3439,3610,1,139,4,27,993,30,804,0
16022,22,0,6,4.064532150049695,1866,8571,0,35,5,14,373,40,1357,1
27845,53,2,1,2.484102007746528,2992,7889,3,269,0,37,1072,48,1039,0
58989,110,1,4,0.7126867395589608,1069,7580,3,248,2,,1085,20,733,0
41291,53,0,3,2.4934492096757332,979,47,0,54,5,,740,5,733,0
2365,80,0,1,0.5969772398668124,,8709,1,219,1,47,92,31,212,0
1620,21,0,1,0.802925689006448,2965,4344,4,48,4,25,610,2,255,1
64891,80,1,1,0.2944847050687516,8562,8242,0,480,0,23,842,20,1204,0
33541,110,2,4,2.506003480887805,2429,3135,2,401,2,37,272,5,1130,0
22239,80,0,2,0.08089909094213232,876,1921,2,197,2,30,845,23,134,0
7848,21,0,0,1.9491924520037396,9001,662,2,146,4,32,835,6,1180,0
62420,53,0,0,0.034519088987002844,7772,7838,3,321,0,28,209,35,1407,0
54443,25,1,5,0.4275975807290133,9512,1925,3,308,1,36,1112,27,570,0
14110,53,2,5,0.383919637146914,8090,6080,3,436,1,38,1087,,712,0
55914,21,1,5,1.8573364676231696,2316,5169,4,331,0,14,797,12,606,0
5532,80,2,1,0.8770362900304606,5647,227,5,109,2,8,1310,16,274,0
46544,22,0,6,1.1861229672829108,1698,5202,0,345,0,,932,49,260,0
12131,53,0,0,0.28115841717867096,9987,5797,3,467,0,11,941,33,453,0
57765,53,1,4,1.943612331455439,6047,9142,1,456,4,26,312,17,1439,1
57240,25,1,5,1.3455034104059331,2995,6297,3,422,0,24,1082,22,1317,0
51131,443,1,0,1.1484791540571635,3730,9764,3,379,5,34,910,14,605,0
46425,25,0,0,0.6420752141260778,8608,,3,476,5,37,575,,606,0
13223,22,1,5,2.416332543711184,8594,1200,4,463,3,21,218,18,340,0
57817,25,2,6,1.8086344155043925,8039,6295,3,25,2,26,277,10,1321,0
40897,25,2,6,1.1839249197981143,6449,1331,5,258,0,19,1052,11,1170,0
27583,22,2,4,0.7818842344442998,9534,4949,2,223,3,39,1287,,908,0
9814,53,2,0,1.9587466584048976,9848,4000,2,406,4,8,340,14,233,1
11631,443,1,4,0.5712236835083215,,155,1,329,4,11,692,6,1304,0
58902,22,1,2,,9314,8429,4,339,3,48,1294,40,534,0
33446,22,1,4,0.28434348598625814,2044,5138,4,313,3,4,774,9,1238,0
4455,25,2,0,0.2621790071632242,3876,3780,2,368,1,18,758,,190,0
55889,110,1,0,1.600754924648132,1459,1892,3,77,5,6,962,45,712,0
4991,21,0,1,1.6305485682853205,9455,8555,3,444,1,43,1126,5,454,0
50915,53,1,6,0.07833903563681899,3028,4627,2,238,5,44,812,41,67,0
39695,21,0,2,3.070163668537006,6801,3975,5,466,1,16,579,35,764,1
7403,22,1,4,0.10805567761052703,7188,946,4,46,0,26,206,6,865,0
33858,53,2,4,0.3478558580549149,5079,,5,311,2,31,1318,21,112,0
37530,25,2,3,3.5913239272513753,5283,9365,0,227,3,12,1416,29,912,0
21846,53,1,5,1.298655398340301,3428,,1,135,1,29,1027,,1110,0
15452,22,0,2,0.7954295270655771,6742,9361,3,40,3,42,380,37,1183,0
39661,21,0,2,4.293455095511312,,2508,3,30,0,25,539,49,113,0
9953,21,1,6,,2707,,3,232,4,38,234,41,719,1
20476,443,2,4,4.240348948250112,658,1329,0,482,5,22,468,43,1063,0
51301,21,1,0,7.4000002067376505,4487,6316,2,153,4,40,369,26,859,0
49886,443,0,6,,2614,2737,3,469,2,8,1460,,477,0
60348,110,0,3,1.1347688578712856,,,2,273,3,19,150,13,68,0
47411,80,2,6,1.1625114571994128,3711,8068,1,300,5,24,969,,1378,0
54804,443,1,6,2.2074170304735543,8548,7304,2,103,1,27,1016,,621,0
54947,21,0,6,2.1407865910447543,7899,9585,1,267,3,,540,31,1341,0
36592,80,1,3,0.39040377722490294,231,8664,5,77,1,19,613,25,1354,0
62134,53,2,5,1.202650324326237,3795,9139,5,46,2,17,1368,4,233,0
36784,443,0,6,1.0694124459655208,,7606,0,255,2,15,641,,254,0
50734,110,1,1,0.0656627617891028,9859,872,3,159,0,1,464,,867,0
36531,53,2,3,0.3921298145127825,9976,7200,0,144,4,21,1371,,457,0
63693,53,1,3,0.5839649587602741,1655,1045,3,124,3,35,993,40,540,0
28028,22,2,2,1.6066150512454511,1339,2732,1,484,4,47,987,28,770,1
59563,80,2,5,0.005965472138325101,6947,7966,1,369,2,14,588,17,139,0
34298,443,2,2,3.0524842866062896,9710,2435,1,202,3,25,158,10,1089,0
34282,25,1,2,1.7933480852711814,8835,,5,21,3,12,456,,1213,0
45149,443,1,3,0.12767610147390585,1292,1820,5,163,4,31,1464,29,601,0
15464,443,1,2,0.3160671713184682,1790,5284,5,39,2,14,1495,2,315,1
27657,25,1,2,3.6250696562661413,2269,2937,2,386,4,16,738,38,653,1
26515,25,0,6,,2613,916,0,347,3,49,1152,19,531,0
29741,443,1,3,2.329888676249503,4746,1660,4,54,5,4,1439,,429,0
41292,22,0,3,9.074302376974323,208,8856,4,450,5,34,996,17,794,0
48323,25,0,2,2.192904716961559,7330,2457,5,78,4,,534,9,1014,0
22826,53,0,1,1.0916699267976928,8082,5912,5,448,4,,929,,941,0
25739,22,0,6,5.2583809409696896,1248,6166,4,368,1,41,1191,7,1271,0
59321,21,0,2,0.4069541347651129,6611,,5,471,3,5,1099,14,203,0
45156,53,2,5,1.5523738794641229,8454,3032,3,398,1,33,762,,1257,0
36379,21,0,0,0.729374100058869,4691,5359,5,289,5,25,451,,973,0
31134,22,2,5,0.1755841364393942,2255,1782,3,129,1,24,902,5,1199,0
54505,110,2,3,2.045052522885276,6907,3704,4,36,1,30,751,,411,0
54372,21,0,0,2.028065155904277,266,7990,3,367,4,12,225,41,1203,0
40496,110,1,3,3.4880536962868813,,1356,4,318,4,,160,29,407,0
12197,53,1,6,0.6077394723651651,5732,6840,3,130,4,24,351,1,981,0
38381,443,2,3,0.3210212783428912,1529,5732,2,430,5,35,679,21,71,0
40462,21,1,1,0.618882713094504,8412,31,1,42,5,41,75,43,1472,0
40135,443,0,5,5.064195745953648,1313,1240,5,12,4,4,180,32,381,0
52465,21,1,2,2.1410485967049078,8268,1437,5,218,1,31,1445,14,472,0
1671,443,1,0,0.4244765133040589,5270,8957,0,226,1,35,586,25,1019,0
35356,80,1,2,0.03417508155535143,4351,1890,2,280,1,32,898,37,1382,0
13586,25,1,0,0.2860505228636685,,6367,4,20,0,25,1342,33,1057,0
1340,443,0,3,1.7736786603492245,,8253,0,253,2,38,418,45,1175,0
49028,110,1,6,3.14022018197987,,1847,1,95,5,42,170,33,373,0
20242,53,1,3,0.6058104306917473,9730,8729,0,478,0,44,657,,208,0
62474,25,1,4,0.5948071929869179,5350,7646,1,85,4,25,97,1,185,0
11985,80,2,5,3.8336751628066437,,3797,1,186,3,16,660,12,648,0
6812,53,2,5,0.5308918122119951,1927,3004,3,199,1,45,268,,445,0
29882,25,0,5,3.222925968687152,3602,3923,1,225,0,9,755,36,634,0
18564,110,1,4,0.863593999634358,9525,,0,39,5,2,534,48,522,0
63356,25,1,6,0.8003826340683965,8334,9650,5,81,5,1,1017,43,595,0
25218,21,0,3,0.3082200017947203,1770,2932,1,447,0,26,999,32,326,0
4277,80,2,0,1.3481264670722757,4436,6030,3,412,0,20,203,,859,0
10969,80,2,6,1.5465047526723712,4608,5929,5,494,5,26,1404,,1108,0
61255,25,2,0,1.0111571874671896,,1986,2,385,5,22,86,4,700,0
41049,21,2,6,0.27983638861866145,,9438,2,308,5,8,1084,,470,1
29157,25,2,4,0.3389656659985725,9642,,0,397,1,,534,,1298,0
35975,21,0,0,5.097348462157457,6764,6540,1,48,4,46,298,22,248,0
1375,53,0,3,1.691386882585849,,2460,4,33,1,9,544,27,282,0
21437,443,2,5,0.20895385733119243,8843,9763,4,218,1,25,654,24,99,0
47608,22,2,2,1.5902236971402197,8134,9231,1,223,3,49,849,41,945,0
39990,21,1,3,1.49960473948335,4055,9032,2,246,2,49,306,32,1281,0
4540,22,0,6,1.3454774098442384,160,7304,2,439,5,15,256,17,987,0
33070,53,2,4,1.6606142177986987,766,7285,4,144,0,3,851,,1368,1
35340,21,2,4,1.8871151109363036,9792,,5,350,4,32,795,11,560,0
50704,110,1,6,2.882703618805431,4370,9172,0,353,5,1,1167,8,1482,1
6811,80,1,1,2.249174932576669,8459,1967,0,170,3,26,276,21,932,0
23906,22,0,5,0.19734460653455832,3019,2573,2,54,2,40,409,32,61,0
48182,443,1,2,3.256407691998558,7565,7408,0,7,2,16,1122,,1148,0
